Drive_ID,Vendor,Model,Firmware_Version,Power_On_Hours,Total_TBW_TB,Total_TBR_TB,Temperature_C,Percent_Life_Used,Media_Errors,Unsafe_Shutdowns,CRC_Errors,Read_Error_Rate,Write_Error_Rate,SMART_Warning_Flag,Failure_Mode,Failure_Flag
NVME-06005,VendorA,Model-X1,FW2.0,24277,185.5,173.4,26.8,47.7,1,2,1,5.09,3.77,0,0,0
NVME-06006,VendorD,Model-LITE,FW1.0,22723,127.5,160.0,37.0,25.7,1,3,2,2.95,8.34,0,0,0
NVME-06007,VendorB,Model-ULTRA,FW1.1,56105,46.6,58.5,29.4,8.3,0,4,2,1.36,1.57,0,0,0
NVME-06008,VendorA,Model-ULTRA,FW1.1,26035,41.9,25.1,33.1,3.0,2,5,0,5.58,15.56,0,0,0
NVME-06009,VendorC,Model-X1,FW1.2,50790,67.3,74.9,50.4,19.0,3,4,1,16.94,7.23,0,0,0
NVME-06010,VendorA,Model-X2,FW2.0,248,84.7,72.9,54.9,14.1,1,1,0,1.94,1.73,0,0,0
NVME-06011,VendorD,Model-X2,FW1.2,15363,77.5,81.1,32.8,13.9,0,3,0,10.49,10.49,0,0,0
NVME-06012,VendorD,Model-ULTRA,FW2.1,24549,80.4,47.3,40.9,21.6,2,2,1,0.3,7.8,0,0,0
NVME-06013,VendorD,Model-ULTRA,FW1.0,24183,66.1,71.9,45.0,16.9,0,0,1,1.82,8.13,0,0,0
NVME-06014,VendorB,Model-PRO,FW1.2,31702,80.1,102.3,33.2,9.5,0,4,2,8.53,7.63,0,0,0
NVME-06015,VendorB,Model-ULTRA,FW1.2,50677,161.3,239.8,32.2,38.6,0,1,0,6.7,7.69,0,0,0
NVME-06016,VendorC,Model-X1,FW2.1,50969,126.1,103.4,45.1,26.7,4,4,0,8.24,17.61,0,0,0
NVME-06017,VendorA,Model-LITE,FW1.1,42414,22.0,14.4,38.2,4.4,2,2,0,5.77,8.59,0,0,0
NVME-06018,VendorB,Model-ULTRA,FW1.1,13638,172.8,149.6,38.3,45.7,0,3,0,4.95,8.27,0,0,0
NVME-06019,VendorB,Model-ULTRA,FW2.1,46983,106.3,55.2,30.6,27.9,1,4,0,3.07,8.25,0,0,0
NVME-06020,VendorA,Model-X1,FW1.1,27081,34.4,31.3,31.8,13.7,0,4,0,0.62,2.43,0,0,0
NVME-06021,VendorB,Model-PRO,FW2.1,51887,89.0,125.9,40.5,15.0,3,2,0,18.75,10.53,0,0,0
NVME-06022,VendorD,Model-ULTRA,FW1.1,49056,46.3,32.1,36.5,17.7,1,4,1,0.78,0.83,0,0,0
NVME-06023,VendorD,Model-X2,FW2.1,2463,46.5,45.5,40.7,6.4,3,3,1,3.32,11.52,0,0,0
NVME-06024,VendorA,Model-X2,FW1.1,27608,66.1,70.9,47.5,11.1,0,0,1,4.78,6.9,0,0,0
NVME-06025,VendorA,Model-X2,FW1.2,3207,171.8,116.8,41.2,37.7,1,5,0,13.11,18.57,0,0,0
NVME-06026,VendorA,Model-LITE,FW1.2,5728,53.4,44.3,34.8,14.6,1,5,0,10.72,2.46,0,0,0
NVME-06027,VendorD,Model-LITE,FW1.1,50753,131.1,185.0,47.2,35.4,1,2,0,0.72,10.7,0,0,0
NVME-06028,VendorA,Model-ULTRA,FW2.1,1551,306.5,243.9,39.7,67.9,0,8,0,12.2,12.04,0,0,0
NVME-06029,VendorC,Model-ULTRA,FW1.2,49063,406.7,461.8,50.5,99.2,0,3,5,5.86,11.72,1,1,1
NVME-06030,VendorA,Model-ULTRA,FW1.0,41509,68.2,43.4,34.3,25.5,1,3,0,12.45,5.04,0,0,0
NVME-06031,VendorC,Model-LITE,FW1.1,51087,29.7,34.7,39.1,0.7,1,2,0,1.69,2.04,0,0,0
NVME-06032,VendorB,Model-ULTRA,FW1.0,15280,112.0,87.3,37.3,31.7,2,4,0,4.99,2.87,0,0,0
NVME-06033,VendorC,Model-X1,FW1.0,12477,126.3,92.4,40.8,28.7,3,4,0,10.63,6.91,1,4,1
NVME-06034,VendorA,Model-PRO,FW2.0,43648,164.5,102.7,41.8,41.7,1,5,1,7.76,7.22,0,0,0
NVME-06035,VendorC,Model-X2,FW1.0,58887,111.9,61.2,39.9,19.5,0,7,0,10.63,8.34,0,0,0
NVME-06036,VendorA,Model-X2,FW1.0,55103,26.7,39.2,46.4,12.1,2,3,1,14.72,5.29,0,0,0
NVME-06037,VendorC,Model-X1,FW2.0,52200,9.1,8.3,43.3,0.0,1,3,0,9.38,1.99,0,0,0
NVME-06038,VendorD,Model-ULTRA,FW2.0,20419,182.0,232.5,59.6,46.0,0,6,1,5.67,3.06,0,0,0
NVME-06039,VendorA,Model-LITE,FW2.0,30785,149.9,212.9,60.8,33.1,1,4,3,5.31,5.4,0,0,0
NVME-06040,VendorD,Model-ULTRA,FW2.1,49201,35.9,25.3,34.4,7.3,2,3,0,6.02,12.22,0,0,0
NVME-06041,VendorB,Model-ULTRA,FW2.0,23314,34.2,46.8,35.8,7.6,0,1,1,1.21,10.32,0,0,0
NVME-06042,VendorA,Model-X2,FW2.1,52961,260.9,315.2,29.7,61.8,1,5,1,8.07,1.14,0,0,0
NVME-06043,VendorB,Model-X2,FW1.1,31213,165.7,178.6,52.9,36.9,1,6,1,0.47,15.11,0,0,0
NVME-06044,VendorA,Model-LITE,FW2.1,17773,66.6,87.2,36.5,17.8,1,1,0,0.25,14.53,0,0,0
NVME-06045,VendorC,Model-X2,FW1.1,49755,41.6,25.4,42.0,9.3,0,3,0,1.17,1.78,0,0,0
NVME-06046,VendorC,Model-ULTRA,FW2.0,31977,65.0,49.6,30.3,8.4,0,1,2,4.68,6.74,0,0,0
NVME-06047,VendorA,Model-X1,FW2.0,57203,53.6,33.8,41.0,13.5,1,4,1,3.75,7.99,0,0,0
NVME-06048,VendorB,Model-LITE,FW1.1,54303,126.9,177.1,25.9,30.3,0,1,1,15.14,7.52,0,0,0
NVME-06049,VendorD,Model-X1,FW1.2,35965,98.4,58.9,49.6,14.8,1,7,1,2.27,2.15,0,0,0
NVME-06050,VendorD,Model-ULTRA,FW2.1,46456,48.5,71.8,54.7,9.2,0,4,1,4.34,15.65,0,0,0
NVME-06051,VendorB,Model-LITE,FW1.0,18631,134.7,82.2,45.6,33.5,0,3,1,5.1,3.77,0,0,0
NVME-06052,VendorD,Model-X1,FW2.0,9757,43.9,51.0,32.4,10.4,1,1,1,4.3,4.88,0,0,0
NVME-06053,VendorB,Model-LITE,FW2.1,4620,49.9,57.9,44.4,13.2,0,1,1,0.8,6.36,0,0,0
NVME-06054,VendorB,Model-ULTRA,FW2.1,51149,71.5,102.3,41.6,13.9,2,4,0,4.02,6.29,0,0,0
NVME-06055,VendorD,Model-LITE,FW2.0,46209,167.7,138.0,51.1,34.0,1,3,1,5.94,11.23,0,0,0
NVME-06056,VendorB,Model-ULTRA,FW1.1,36584,45.2,37.6,46.8,11.7,1,1,0,2.05,9.91,0,0,0
NVME-06057,VendorB,Model-LITE,FW2.0,29677,147.4,198.4,31.4,17.6,0,5,1,3.9,2.99,0,0,0
NVME-06058,VendorB,Model-LITE,FW2.1,47699,259.5,383.7,49.3,60.2,0,2,2,7.02,8.68,0,0,0
NVME-06059,VendorD,Model-X2,FW1.2,30658,55.9,29.6,39.4,17.6,1,2,1,11.8,6.09,0,0,0
NVME-06060,VendorD,Model-ULTRA,FW1.1,41710,156.2,177.3,50.5,38.3,0,2,0,10.84,2.1,0,0,0
NVME-06061,VendorB,Model-PRO,FW2.0,29769,180.1,133.9,27.5,40.1,0,1,0,16.55,7.79,0,0,0
NVME-06062,VendorB,Model-LITE,FW1.0,27938,430.7,528.9,44.2,101.4,2,1,2,11.38,13.61,1,1,1
NVME-06063,VendorB,Model-X1,FW2.0,1310,115.7,147.3,37.6,31.2,0,3,0,2.0,7.76,0,0,0
NVME-06064,VendorB,Model-X2,FW2.1,35055,73.9,93.3,40.8,9.0,1,4,0,15.69,10.17,0,0,0
NVME-06065,VendorA,Model-X2,FW2.1,8158,221.9,207.6,34.6,47.4,2,1,0,21.84,13.59,0,0,0
NVME-06066,VendorC,Model-LITE,FW1.0,53072,136.6,89.9,44.0,30.9,1,0,1,2.16,9.23,0,0,0
NVME-06067,VendorB,Model-PRO,FW1.1,49620,128.9,139.8,32.5,29.5,0,3,1,0.39,13.73,0,0,0
NVME-06068,VendorB,Model-X2,FW2.1,43404,118.0,152.1,27.5,28.9,0,3,0,4.12,7.8,0,0,0
NVME-06069,VendorA,Model-ULTRA,FW1.1,32799,268.2,378.8,34.0,62.2,0,1,1,7.02,5.49,0,0,0
NVME-06070,VendorA,Model-LITE,FW1.1,11563,53.7,51.2,34.1,12.8,1,1,0,1.59,5.3,0,0,0
NVME-06071,VendorD,Model-LITE,FW2.0,2943,157.9,117.7,37.5,38.3,0,3,1,0.64,5.86,0,0,0
NVME-06072,VendorB,Model-PRO,FW1.1,14435,118.5,73.3,45.7,25.5,1,3,0,3.92,2.67,0,0,0
NVME-06073,VendorA,Model-ULTRA,FW2.1,19934,189.8,246.3,32.5,49.1,0,5,0,4.4,1.21,0,0,0
NVME-06074,VendorB,Model-ULTRA,FW2.1,27827,50.9,52.7,46.3,20.5,1,6,1,3.89,6.31,0,0,0
NVME-06075,VendorB,Model-PRO,FW1.2,52770,29.3,34.4,44.6,12.9,1,3,0,12.68,3.06,0,0,0
NVME-06076,VendorA,Model-X1,FW1.1,6744,267.7,176.5,48.1,63.2,0,3,0,7.74,10.85,0,0,0
NVME-06077,VendorB,Model-ULTRA,FW1.2,45414,17.1,8.7,37.1,5.6,0,4,0,2.39,20.1,0,0,0
NVME-06078,VendorB,Model-X1,FW2.0,42696,47.3,69.4,52.5,10.3,0,3,1,4.8,20.06,0,0,0
NVME-06079,VendorB,Model-X1,FW1.2,30339,21.9,28.7,37.6,8.2,1,3,0,6.45,15.65,0,0,0
NVME-06080,VendorB,Model-LITE,FW1.1,20344,170.5,153.5,47.2,39.2,0,1,0,0.87,5.48,0,0,0
NVME-06081,VendorB,Model-LITE,FW2.1,17628,36.8,35.2,53.4,13.6,4,2,0,15.03,3.16,0,0,0
NVME-06082,VendorD,Model-X2,FW2.0,52378,108.3,154.8,49.6,21.9,2,2,0,15.67,6.31,0,0,0
NVME-06083,VendorB,Model-LITE,FW1.1,40528,36.5,25.8,39.1,13.7,0,1,0,10.66,0.47,0,0,0
NVME-06084,VendorA,Model-ULTRA,FW2.0,117,27.4,35.7,31.1,8.1,1,2,1,5.44,9.15,0,0,0
NVME-06085,VendorA,Model-ULTRA,FW1.0,46488,254.4,131.8,32.3,59.5,1,2,1,18.49,7.06,0,0,0
NVME-06086,VendorB,Model-X1,FW1.1,6099,136.2,187.4,32.1,29.1,0,3,0,10.63,4.99,0,0,0
NVME-06087,VendorC,Model-ULTRA,FW1.0,18140,63.0,68.6,34.5,13.8,1,2,1,13.16,13.42,0,0,0
NVME-06088,VendorA,Model-LITE,FW1.2,12497,91.1,89.1,39.7,24.3,0,1,0,1.7,6.5,0,0,0
NVME-06089,VendorC,Model-LITE,FW1.1,45486,28.2,34.0,45.1,13.4,2,2,0,2.2,6.38,0,0,0
NVME-06090,VendorA,Model-LITE,FW1.0,50848,304.4,172.8,46.2,58.3,0,4,1,11.25,7.83,0,0,0
NVME-06091,VendorB,Model-PRO,FW2.1,58389,45.8,31.9,47.7,10.1,2,1,1,4.91,2.59,0,0,0
NVME-06092,VendorC,Model-ULTRA,FW1.2,34155,147.6,133.9,47.2,25.7,1,4,0,6.37,1.77,0,0,0
NVME-06093,VendorB,Model-X2,FW1.1,16751,22.9,25.6,39.0,3.7,1,6,1,7.13,12.14,0,0,0
NVME-06094,VendorB,Model-ULTRA,FW1.1,33302,99.5,64.1,45.2,26.1,1,3,1,1.5,7.25,0,0,0
NVME-06095,VendorA,Model-ULTRA,FW2.1,51287,119.6,105.2,37.9,30.3,3,2,0,3.53,28.03,0,0,0
NVME-06096,VendorC,Model-PRO,FW2.1,35365,82.1,62.5,42.4,25.3,1,1,0,9.94,10.75,0,0,0
NVME-06097,VendorA,Model-ULTRA,FW1.0,39308,144.5,165.5,38.2,33.3,0,3,0,6.18,14.04,0,0,0
NVME-06098,VendorD,Model-X1,FW1.0,38905,64.4,91.4,39.8,5.8,0,1,0,7.99,4.69,0,0,0
NVME-06099,VendorA,Model-LITE,FW1.0,40674,47.6,31.7,37.2,11.5,2,6,0,13.08,0.51,0,0,0
NVME-06100,VendorD,Model-LITE,FW2.0,52460,85.5,58.9,25.8,24.8,1,6,1,6.59,2.99,0,0,0
NVME-06101,VendorB,Model-PRO,FW1.2,34481,29.9,32.9,37.8,11.7,1,1,1,7.77,7.91,0,0,0
NVME-06102,VendorC,Model-LITE,FW1.1,41778,30.9,29.5,44.8,10.5,0,1,0,10.67,5.55,0,0,0
NVME-06103,VendorB,Model-X1,FW1.2,45038,46.0,56.0,47.6,8.9,1,4,0,13.8,14.71,0,0,0
NVME-06104,VendorD,Model-PRO,FW2.1,23648,228.5,180.0,43.9,57.4,2,1,0,14.45,4.14,0,0,0
NVME-06105,VendorA,Model-X2,FW1.2,48624,76.6,80.0,32.3,17.7,2,4,0,8.0,3.32,0,0,0
NVME-06106,VendorA,Model-LITE,FW1.2,51483,326.5,289.5,36.0,65.9,0,3,0,11.5,0.93,0,0,0
NVME-06107,VendorB,Model-ULTRA,FW1.0,47615,72.0,56.3,27.2,13.3,1,2,0,5.43,4.52,0,0,0
NVME-06108,VendorA,Model-X1,FW2.1,44732,48.0,59.0,45.4,12.7,2,1,2,4.16,5.72,0,0,0
NVME-06109,VendorA,Model-X1,FW1.2,22947,247.2,320.3,32.9,49.5,2,1,0,0.64,15.63,0,0,0
NVME-06110,VendorD,Model-LITE,FW1.1,25416,46.0,38.1,43.0,7.4,0,1,0,3.0,16.72,0,0,0
NVME-06111,VendorD,Model-X2,FW1.0,5795,70.1,78.7,43.6,11.0,2,3,0,4.55,6.58,0,0,0
NVME-06112,VendorB,Model-ULTRA,FW1.2,13737,27.1,18.4,32.9,7.9,1,2,0,16.75,8.83,0,0,0
NVME-06113,VendorD,Model-X2,FW2.1,13978,199.4,257.4,42.2,41.1,0,2,1,12.89,1.93,0,0,0
NVME-06114,VendorB,Model-X2,FW1.1,58248,79.7,62.3,54.5,20.9,0,1,0,7.18,1.53,0,0,0
NVME-06115,VendorA,Model-LITE,FW2.1,37380,193.0,129.5,37.2,43.1,0,3,0,2.76,1.78,0,0,0
NVME-06116,VendorC,Model-ULTRA,FW2.1,40828,121.6,175.1,48.7,16.6,1,4,1,13.53,1.44,0,0,0
NVME-06117,VendorC,Model-LITE,FW2.1,46037,77.9,71.9,42.1,17.1,1,7,1,7.16,1.21,0,0,0
NVME-06118,VendorD,Model-LITE,FW2.0,4986,107.8,123.3,42.4,19.2,0,6,0,1.75,9.33,0,0,0
NVME-06119,VendorA,Model-X1,FW1.1,3871,214.4,280.7,39.3,50.5,2,4,2,18.54,7.29,0,0,0
NVME-06120,VendorC,Model-LITE,FW2.1,30747,90.1,106.9,47.5,17.8,0,3,0,1.97,3.59,0,0,0
NVME-06121,VendorA,Model-PRO,FW2.0,59170,70.9,75.5,38.7,20.6,0,3,0,7.85,7.97,0,0,0
NVME-06122,VendorA,Model-ULTRA,FW1.0,55275,11.7,10.2,44.8,8.9,1,7,0,14.1,20.66,0,0,0
NVME-06123,VendorA,Model-X1,FW2.0,38772,117.7,167.0,47.5,22.6,0,3,0,10.86,13.36,0,0,0
NVME-06124,VendorD,Model-ULTRA,FW1.0,46786,80.1,50.7,48.1,22.7,0,4,1,5.5,2.15,0,0,0
NVME-06125,VendorD,Model-X1,FW2.0,47293,237.3,328.4,44.5,48.5,2,5,0,1.9,1.93,0,0,0
NVME-06126,VendorC,Model-PRO,FW2.1,15194,26.5,32.1,46.1,5.4,0,2,1,16.37,2.16,0,0,0
NVME-06127,VendorB,Model-LITE,FW2.0,19996,120.4,129.0,40.2,25.8,0,3,2,16.5,5.68,0,0,0
NVME-06128,VendorB,Model-X1,FW2.0,25774,19.0,15.7,36.6,1.7,1,5,0,15.51,4.9,0,0,0
NVME-06129,VendorA,Model-X1,FW2.1,44865,66.3,42.8,42.6,16.6,0,5,1,0.31,2.6,0,0,0
NVME-06130,VendorA,Model-X1,FW1.0,46446,225.3,212.5,42.7,56.1,0,1,1,3.64,3.09,0,0,0
NVME-06131,VendorB,Model-PRO,FW2.1,27659,222.3,285.4,42.7,51.8,2,2,0,10.31,10.28,0,0,0
NVME-06132,VendorC,Model-ULTRA,FW1.1,24587,116.3,144.8,48.9,25.5,0,5,0,0.86,2.39,0,0,0
NVME-06133,VendorB,Model-PRO,FW2.0,11675,117.5,134.6,40.3,19.4,0,2,1,8.82,2.36,0,0,0
NVME-06134,VendorA,Model-X1,FW1.1,18328,159.9,238.7,29.2,23.0,4,2,0,7.53,10.13,0,0,0
NVME-06135,VendorA,Model-X1,FW2.1,4024,80.3,118.3,23.7,16.3,0,4,0,2.1,6.09,0,0,0
NVME-06136,VendorA,Model-LITE,FW2.1,48569,73.2,65.9,41.5,8.1,0,1,1,4.35,4.57,0,0,0
NVME-06137,VendorB,Model-PRO,FW1.2,29197,27.2,18.8,48.2,0.4,1,3,1,1.82,6.01,0,0,0
NVME-06138,VendorD,Model-PRO,FW1.1,46038,91.4,88.1,38.3,21.5,0,1,0,12.17,5.15,0,0,0
NVME-06139,VendorC,Model-X2,FW1.2,30609,30.0,40.3,55.0,1.1,1,1,0,18.29,7.86,0,0,0
NVME-06140,VendorD,Model-ULTRA,FW1.1,21365,62.2,59.6,41.3,10.4,1,5,1,10.66,1.0,0,0,0
NVME-06141,VendorB,Model-X2,FW1.2,17018,167.7,140.2,59.2,38.5,0,3,1,16.36,3.61,0,0,0
NVME-06142,VendorB,Model-X2,FW1.2,40445,110.8,137.5,39.3,25.9,2,3,1,11.8,4.41,0,0,0
NVME-06143,VendorA,Model-ULTRA,FW1.1,5830,43.6,50.1,52.7,7.8,1,3,0,25.02,0.37,0,0,0
NVME-06144,VendorD,Model-LITE,FW2.1,8576,59.3,87.1,36.7,5.5,1,5,1,10.29,8.29,0,0,0
NVME-06145,VendorC,Model-LITE,FW1.0,40855,95.1,99.8,48.6,19.1,0,2,0,13.53,10.9,0,0,0
NVME-06146,VendorA,Model-ULTRA,FW2.1,10961,130.1,190.9,44.8,29.6,1,0,1,1.83,0.09,0,0,0
NVME-06147,VendorB,Model-ULTRA,FW1.0,25805,38.9,30.8,42.9,8.8,1,1,0,4.61,6.21,0,0,0
NVME-06148,VendorB,Model-PRO,FW1.1,41563,204.1,278.6,42.8,50.5,0,3,0,2.73,10.51,0,0,0
NVME-06149,VendorC,Model-PRO,FW2.0,4241,86.7,73.8,51.4,16.7,0,3,0,10.3,3.62,0,0,0
NVME-06150,VendorD,Model-PRO,FW2.1,40804,38.1,49.9,38.7,1.6,0,2,1,13.13,1.96,0,0,0
NVME-06151,VendorB,Model-PRO,FW1.2,29939,47.1,67.2,41.0,8.9,1,4,1,10.24,3.37,0,0,0
NVME-06152,VendorB,Model-X1,FW2.1,57980,197.7,222.1,62.0,42.1,1,6,1,0.9,9.24,0,0,0
NVME-06153,VendorA,Model-X1,FW1.1,57505,132.9,163.3,44.5,30.1,1,5,2,2.8,9.84,0,0,0
NVME-06154,VendorA,Model-LITE,FW2.0,22345,172.3,251.3,50.0,45.0,4,1,0,12.3,2.42,1,4,1
NVME-06155,VendorA,Model-X1,FW2.0,54453,113.2,99.1,38.2,19.7,2,6,1,13.66,2.18,0,0,0
NVME-06156,VendorA,Model-X1,FW2.1,18867,39.9,40.4,35.9,10.6,0,2,1,20.55,1.77,0,0,0
NVME-06157,VendorC,Model-PRO,FW2.1,57654,201.5,281.8,46.3,46.9,3,3,1,9.01,2.13,0,0,0
NVME-06158,VendorC,Model-PRO,FW2.1,18931,35.3,41.4,41.9,6.7,0,6,0,14.99,15.45,0,0,0
NVME-06159,VendorA,Model-ULTRA,FW1.1,37672,92.7,127.3,38.6,20.9,2,3,0,3.24,6.14,0,0,0
NVME-06160,VendorD,Model-PRO,FW1.0,59838,26.1,29.2,26.6,5.6,1,3,0,3.86,7.84,0,0,0
NVME-06161,VendorA,Model-ULTRA,FW1.0,47183,61.4,76.1,25.8,13.8,2,1,0,9.0,8.21,0,0,0
NVME-06162,VendorB,Model-ULTRA,FW1.2,19753,65.4,33.6,24.6,25.1,3,7,0,0.8,9.32,0,0,0
NVME-06163,VendorA,Model-X1,FW1.1,8668,33.6,28.2,42.9,10.1,0,3,0,4.74,8.39,0,0,0
NVME-06164,VendorB,Model-PRO,FW2.0,42245,45.4,57.7,31.5,5.2,1,2,0,11.78,4.88,0,0,0
NVME-06165,VendorA,Model-X1,FW1.2,27955,103.6,93.7,26.2,23.4,2,2,0,2.93,3.45,0,0,0
NVME-06166,VendorB,Model-PRO,FW2.0,56216,56.3,48.6,33.1,25.2,2,2,1,13.19,18.11,0,0,0
NVME-06167,VendorB,Model-X1,FW2.0,39930,496.4,720.6,24.8,109.6,0,0,0,15.97,23.72,1,1,1
NVME-06168,VendorD,Model-X1,FW2.1,52750,138.3,145.6,35.1,15.2,0,0,0,9.24,2.24,0,0,0
NVME-06169,VendorA,Model-X1,FW2.0,14479,146.7,101.6,34.7,29.1,0,2,0,2.49,3.96,0,0,0
NVME-06170,VendorA,Model-LITE,FW2.0,2947,174.6,169.8,44.1,37.8,1,5,0,2.72,9.75,0,0,0
NVME-06171,VendorA,Model-X1,FW1.1,24142,117.5,119.7,41.3,25.2,2,0,0,4.02,12.88,0,0,0
NVME-06172,VendorC,Model-X2,FW2.1,23930,48.6,72.4,36.2,18.4,0,6,0,11.4,5.37,0,0,0
NVME-06173,VendorA,Model-X2,FW2.1,24567,145.5,177.3,45.3,34.7,0,1,0,16.58,8.0,0,0,0
NVME-06174,VendorD,Model-X2,FW1.2,58230,68.8,70.1,30.1,12.6,0,1,0,2.12,4.78,0,0,0
NVME-06175,VendorB,Model-ULTRA,FW2.1,33600,28.6,26.7,36.2,8.4,0,5,1,0.46,3.53,0,0,0
NVME-06176,VendorB,Model-X1,FW1.0,54315,125.1,177.1,33.7,26.5,3,0,0,0.54,11.27,0,0,0
NVME-06177,VendorB,Model-X2,FW1.1,40181,115.2,132.0,39.5,24.4,2,3,1,2.44,13.36,0,0,0
NVME-06178,VendorA,Model-ULTRA,FW1.2,23720,147.6,126.4,23.4,39.9,1,4,0,14.99,6.04,0,0,0
NVME-06179,VendorA,Model-X2,FW1.0,51951,80.0,77.2,58.3,26.1,1,4,0,0.89,1.46,0,0,0
NVME-06180,VendorB,Model-PRO,FW2.0,45677,160.8,125.1,42.8,38.5,0,0,0,6.17,19.74,0,0,0
NVME-06181,VendorB,Model-LITE,FW1.0,35026,36.1,52.7,43.1,5.0,3,2,1,11.15,3.8,1,4,1
NVME-06182,VendorA,Model-X1,FW1.2,52916,18.9,22.7,23.7,12.5,4,4,0,4.04,7.19,0,0,0
NVME-06183,VendorA,Model-LITE,FW2.1,58522,92.7,82.7,41.8,22.9,1,3,2,22.38,0.99,0,0,0
NVME-06184,VendorD,Model-LITE,FW1.1,24295,56.7,38.7,38.2,13.6,2,2,1,3.46,10.27,0,0,0
NVME-06185,VendorA,Model-PRO,FW1.2,44354,42.6,28.8,48.9,6.0,1,5,0,3.74,6.21,0,0,0
NVME-06186,VendorD,Model-PRO,FW1.0,28322,71.7,70.1,37.7,15.2,1,2,0,5.78,8.92,0,0,0
NVME-06187,VendorC,Model-PRO,FW1.0,57405,131.5,127.2,37.2,40.7,0,2,0,1.07,4.63,0,0,0
NVME-06188,VendorA,Model-ULTRA,FW1.2,4719,4.1,3.8,39.6,0.0,3,2,0,12.62,2.17,0,0,0
NVME-06189,VendorA,Model-X2,FW1.2,51445,63.5,85.8,51.1,28.3,3,3,0,4.48,7.37,0,0,0
NVME-06190,VendorA,Model-X1,FW1.2,10603,242.8,359.1,27.4,62.4,2,4,2,4.3,0.25,0,0,0
NVME-06191,VendorC,Model-PRO,FW2.1,32387,25.2,21.5,26.1,13.0,2,3,1,0.26,9.82,0,0,0
NVME-06192,VendorC,Model-X1,FW1.2,53815,53.5,42.5,22.0,14.0,2,3,0,6.87,6.7,0,0,0
NVME-06193,VendorC,Model-X1,FW2.0,59028,194.6,247.2,48.6,40.9,1,0,0,13.42,0.1,0,0,0
NVME-06194,VendorD,Model-X1,FW1.1,52258,75.9,72.1,47.7,14.4,1,1,1,3.14,2.08,0,0,0
NVME-06195,VendorC,Model-PRO,FW1.1,20528,101.6,72.9,30.3,16.2,0,5,0,18.94,7.5,0,0,0
NVME-06196,VendorA,Model-PRO,FW2.0,1310,64.7,44.1,28.6,13.0,3,6,1,3.1,3.36,0,0,0
NVME-06197,VendorA,Model-X2,FW1.0,11706,205.8,160.6,47.7,44.7,1,3,1,9.25,4.51,0,0,0
NVME-06198,VendorD,Model-PRO,FW1.0,51238,50.5,25.3,28.4,13.7,0,1,2,2.23,4.32,0,0,0
NVME-06199,VendorA,Model-PRO,FW1.0,36038,90.4,130.3,37.7,13.7,1,3,0,11.18,2.74,0,0,0
NVME-06200,VendorA,Model-X1,FW1.0,23957,150.2,139.7,35.6,28.5,3,4,0,1.66,11.21,0,0,0
NVME-06201,VendorC,Model-X2,FW2.1,18232,43.7,25.5,66.0,3.4,0,4,0,1.07,12.88,0,0,0
NVME-06202,VendorB,Model-LITE,FW2.0,15658,23.2,15.4,38.7,6.9,1,3,0,15.59,15.79,0,0,0
NVME-06203,VendorD,Model-PRO,FW1.1,50009,9.3,7.7,50.2,5.4,2,5,0,0.01,5.49,0,0,0
NVME-06204,VendorC,Model-PRO,FW2.0,58621,131.2,138.0,43.7,35.8,0,2,1,18.87,4.31,0,0,0
NVME-06205,VendorA,Model-LITE,FW1.1,1018,32.8,39.5,36.2,3.2,1,0,0,2.8,14.62,0,0,0
NVME-06206,VendorD,Model-X1,FW1.0,25795,115.6,93.4,35.4,24.6,0,3,0,6.1,7.13,0,0,0
NVME-06207,VendorA,Model-X2,FW2.1,8997,111.2,162.1,40.6,20.1,2,3,0,2.23,3.88,0,0,0
NVME-06208,VendorB,Model-X1,FW1.2,22538,30.6,38.6,40.7,2.5,1,4,0,12.33,1.23,0,0,0
NVME-06209,VendorB,Model-ULTRA,FW1.2,21413,96.4,127.8,36.0,23.8,1,3,0,4.25,2.03,0,0,0
NVME-06210,VendorA,Model-PRO,FW1.0,44490,301.0,247.9,44.5,80.3,1,1,0,5.93,9.08,0,0,0
NVME-06211,VendorB,Model-ULTRA,FW1.0,2961,136.1,119.9,40.3,27.6,1,6,0,8.04,24.49,1,5,1
NVME-06212,VendorA,Model-PRO,FW2.0,53746,456.7,474.1,34.4,93.2,3,0,0,11.56,9.45,1,4,1
NVME-06213,VendorB,Model-ULTRA,FW2.1,34675,56.2,53.5,37.1,22.2,2,4,0,1.32,5.74,0,0,0
NVME-06214,VendorB,Model-LITE,FW2.1,26075,100.3,76.2,44.1,13.9,1,2,1,5.53,20.04,0,0,0
NVME-06215,VendorC,Model-PRO,FW2.0,2749,41.4,62.0,31.5,7.5,2,1,0,2.26,11.3,0,0,0
NVME-06216,VendorD,Model-PRO,FW2.1,4523,243.8,328.7,31.5,54.4,1,3,0,4.16,7.88,0,0,0
NVME-06217,VendorA,Model-ULTRA,FW2.1,50547,68.3,50.4,29.8,20.1,0,3,1,4.77,1.94,0,0,0
NVME-06218,VendorB,Model-X2,FW1.2,42680,30.0,41.8,37.1,13.6,0,3,0,2.45,18.17,0,0,0
NVME-06219,VendorB,Model-ULTRA,FW2.1,35310,99.4,108.0,38.0,20.9,1,4,0,7.81,0.2,0,0,0
NVME-06220,VendorA,Model-PRO,FW1.0,7739,53.4,27.4,31.1,21.5,0,2,0,1.79,2.21,0,0,0
